Id,Title,Merchant,Categories,Description,Terms,Coupon Code,URL,Status,Start Date,End Date,Offer Added At,Image URL
45553,Extra 15% Off on Car Bluetooth Device,Flipkart,Electronics,,,,"https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/automotive/car-bike-accessories/car-electronics-accessories/car-audio-video/car-bluetooth-devices/pr?sid=0hx,bwd,tko,jxo,1ex",live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45554,Extra 30% off on Bike Body Covers,Flipkart,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/automotive/car-bike-accessories/car-bike-care/car-bike-covers/bike-body-covers/pr?sid=0hx%2Cbwd%2Cbyn%2C2pg%2Cbo6,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45555,Extra 30% off on Car Body Covers,Flipkart,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/automotive/car-bike-accessories/car-bike-care/car-bike-covers/car-body-covers/pr?sid=0hx%2Cbwd%2Cbyn%2C2pg%2Ctun,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45556,Extra 30% Off on Sun Shades,Flipkart,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/automotive/car-bike-accessories/car-interior-exterior/car-interior/car-sun-shades/pr?sid=0hx%2Cbwd%2Cnu0%2Cxoz%2C6rq,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45557,Extra 25% Off on Arm Sleeves,Flipkart,Electronics,,,,"https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/automotive/car-bike-accessories/helmets-riding-gear/riding-gear/arm-sleeves/pr?sid=0hx,bwd,bgt,aga,q1p",live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45558,Extra 20% Off on Car Mobile Charger,Flipkart,Electronics,,,,"https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/automotive/car-bike-accessories/car-electronics-accessories/car-mobile-accessories/car-mobile-chargers/pr?sid=0hx,bwd,tko,av1,l7f",live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45559,Extra 30% Off on Car Mobille Holder,Flipkart,Electronics,,,,"https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/automotive/car-bike-accessories/car-electronics-accessories/car-mobile-accessories/car-mobile-holders/pr?sid=0hx,bwd,tko,av1,1lq",live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45560,Extra 10% Off on Helmets,Flipkart,Electronics,,,,"https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/automotive/car-bike-accessories/helmets-riding-gear/helmets-locks/helmets/pr?sid=0hx,bwd,bgt,c0x,wnn",live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45575,Iron|Dry Iron - Just Rs 349,Flipkart,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/flipkart-smartbuy-1000-w-dry-iron/p/itmesghbxnzhqrqh?pid=IRNESGHB6HZGQRFZ,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45576,AirCooler|Air Cooler - From Rs 4799,Flipkart,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/home-kitchen/home-appliances/air-coolers/pr?count=40&otracker=categorytree&otracker=nmenu_sub_TVs+and+Appliances_0_Air+Coolers&p%5B%5D=facets.brand%255B%255D%3DFlipkart%2BSmartBuy&sid=j9e%2Fabm%2F52j,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45577,Fan|Fans Upto 40% off,Flipkart,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/home-kitchen/home-appliances/fans/pr?count=40&otracker=categorytree&otracker=nmenu_sub_TVs+and+Appliances_0_Fans&p%5B%5D=facets.brand%255B%255D%3DFlipkart%2BSmartBuy&sid=j9e%2Fabm%2Flbz,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45578,MobileProtectionPlainCaseCover|Plain Cases from Rs 149,Flipkart,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/mobile-accessories/cases-and-covers/plain-cases-covers/pr?count=40&otracker=categorytree&p%5B%5D=facets.brand%255B%255D%3DFlipkart%2BSmartBuy&p%5B%5D=sort%3Dprice_asc&sid=tyy%2F4mr%2Fq2u%2Fajg,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45579,MobileProtectionDesignerCaseCover|Designer Cases from Rs 149,Flipkart,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/mobile-accessories/cases-and-covers/designer-cases-covers/pr?count=40&otracker=categorytree&p%5B%5D=facets.brand%255B%255D%3DFlipkart%2BSmartBuy&p%5B%5D=sort%3Dprice_asc&sid=tyy%2F4mr%2Fq2u%2Fqgl,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45580,MobileProtectionMobileScreenGuard|,Flipkart,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/mobile-accessories/screen-guards/pr?count=40&otracker=nmenu_sub_Electronics_0_Screenguards&p%5B%5D=facets.brand%255B%255D%3DFlipkart%2BSmartBuy&sid=tyy%2F4mr%2Flrv,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45581,MixerGrinder|MixerGrinder-Just Rs 1199,Flipkart,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/mixerjuicergrinders/pr?count=40&otracker=nmenu_sub_Appliances_0_Mixer%2FJuicer%2FGrinder&otracker=nmenu_sub_TVs+and+Appliances_0_Juicer%2FMixer%2FGrinder&p%5B%5D=facets.brand%255B%255D%3DFlipkart%2BSmartBuy&sid=j9e%2Fm38%2F7ek,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
45582,InductionCooktop|Induction Cooktop - Just Rs 1249,Flipkart,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.flipkart.com/induction-cooktops/pr?count=40&otracker=nmenu_sub_Appliances_0_Induction+Cooktops&otracker=nmenu_sub_TVs+and+Appliances_0_Induction+Cooktops&p%5B%5D=facets.brand%255B%255D%3DFlipkart%2BSmartBuy&sid=j9e%2Fm38%2F575,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_logo.jpg?1433139772
